,@BBCWorld_compound,@CBSNews_compound,@CNN_compound,@FoxNews_compound,@nytimes_compound,@BBCWorld_positive,@CBSNews_positive,@CNN_positive,@FoxNews_positive,@nytimes_positive,@BBCWorld,@CBSNews,@CNN,@FoxNews,@nytimes,@BBCWorld_neutral,@CBSNews_neutral,@CNN_neutral,@FoxNews_neutral,@nytimes_neutral,@BBCWorld_id,@CBSNews_id,@CNN_id,@FoxNews_id,@nytimes_id,@BBCWorld_timestamp,@CBSNews_timestamp,@CNN_timestamp,@FoxNews_timestamp,@nytimes_timestamp,@BBCWorld_fulltext,@CBSNews_fulltext,@CNN_fulltext,@FoxNews_fulltext,@nytimes_fulltext
28,0.0,0.2023,0.0,0.0,0.6712,0.0,0.101,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.899,1.0,1.0,0.8,1028003917781712896,1028193819584618496,1028152705758519296,1028250252162285568,1028182487204290561,2018-08-10 19:43:28+00:00,2018-08-11 08:18:04+00:00,2018-08-11 05:34:41+00:00,2018-08-11 12:02:18+00:00,2018-08-11 07:33:02+00:00,Thread 👇 https://t.co/KyFhtDys9h,Paul Manafort trial day 9: Bank CEO wanted Manafort to pitch him for Treasury secretary https://t.co/McPa9yQvC8 https://t.co/w9fKVlSmvh,An aircraft has crashed in Washington state after a mechanic stole it from the Seattle-Tacoma International Airport… https://t.co/UIJ4IG7Omx,Kavanaugh confirmation hearings set to start on Sept. 4 https://t.co/unQPsCizU7,RT @nytimesworld: “What Argentina did was mobilize young women and create the memory that we almost won. They changed the way we talk about…
29,0.0,0.0,0.5106,-0.6908,0.2023,0.0,0.0,0.148,0.0,0.199,0.0,0.0,0.0,0.456,0.14,1.0,1.0,0.852,0.544,0.662,1027982633429549057,1028190053120598016,1028151776485302272,1028249004834996224,1028175722983174144,2018-08-10 18:18:53+00:00,2018-08-11 08:03:06+00:00,2018-08-11 05:31:00+00:00,2018-08-11 11:57:21+00:00,2018-08-11 07:06:09+00:00,Body of one of Italian Mont Blanc climbing trio found https://t.co/yA88aKQHWp,"This week on ""Sunday Morning"" (August 12) https://t.co/1OmbqVVb0W https://t.co/66ORSi1zhA",These two sisters have explored dozens of hidden gems around India. Now they lead female-only tours to encourage ot… https://t.co/Kc7rj5my0H,Arson suspect calls charges a 'lie' as California's Holy Fire grows https://t.co/ArR0FFNeui,Raising Retirement Age Stirs Russia Protests and Cracks Party Unity https://t.co/rEFsqIJhj3
30,0.0,-0.5267,0.543,0.0,0.3369,0.0,0.0,0.205,0.0,0.152,0.0,0.253,0.079,0.0,0.086,1.0,0.747,0.716,1.0,0.761,1027978002620198912,1028186266616164352,1028149796689928192,1028240020208009216,1028172435357663237,2018-08-10 18:00:29+00:00,2018-08-11 07:48:03+00:00,2018-08-11 05:23:08+00:00,2018-08-11 11:21:39+00:00,2018-08-11 06:53:05+00:00,"China Uighurs: One million held in political camps, UN told https://t.co/vfqZV5YFRA",Teenage girl seriously injured after being pushed off a 60-foot bridge in Washington state https://t.co/DNAb6PSxwC https://t.co/xZOVqr4Pm6,"RT @CuomoPrimeTime: ""Of course it would be wonderful to have the President on board, but it's not the most important endorsement. The most…","Idris Elba may be next James Bond after Daniel Craig, producer hints https://t.co/M6PTjTqv2c","A New York Times analysis found that many religious health care institutions will not perform certain procedures, b… https://t.co/akdnJLRnr9"
31,0.0,0.0,-0.3612,0.0,0.7906,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.135,0.0,0.0,1.0,1.0,0.865,1.0,0.72,1027967101829619712,1028182495865569280,1028148023711420416,1028238549651476481,1028168298465304576,2018-08-10 17:17:10+00:00,2018-08-11 07:33:04+00:00,2018-08-11 05:16:05+00:00,2018-08-11 11:15:48+00:00,2018-08-11 06:36:39+00:00,Head teacher busted sitting student's exam https://t.co/4P9Wr7htB5,The shoe company Crocs is closing the last manufacturing factory https://t.co/4xrpGmCfjk https://t.co/g5WqF6ddl7,"Social media filters mess with our perceptions so much, there's now a name for it:  ""Snapchat dysmorphia""… https://t.co/rRXfMv0nGO",Pro-Trump New York artist erects 20-foot-tall likeness of president on lawn https://t.co/H8M6MAmvao,"Chloë Grace Moretz on whether her Louis C.K. movie, “I Love You, Daddy,” should eventually be released: “No, I don’… https://t.co/j4PctC1U5C"
32,-0.0516,0.0,-0.34,0.09,-0.8442,0.235,0.0,0.0,0.149,0.0,0.25,0.0,0.124,0.124,0.324,0.515,1.0,0.876,0.727,0.676,1027962268447911941,1028178719607795713,1028144236628246528,1028236368005222401,1028164204275093504,2018-08-10 16:57:58+00:00,2018-08-11 07:18:04+00:00,2018-08-11 05:01:02+00:00,2018-08-11 11:07:08+00:00,2018-08-11 06:20:23+00:00,German police save man from baby squirrel terror https://t.co/1oGhom4SFs,"Rate of pregnant women addicted to opioids skyrocketed in 15 years, CDC says https://t.co/HEpinx4Nnf https://t.co/0p1PKc9U6D","Scientists are warning that the Earth could face ""hothouse"" conditions and higher sea levels if global temperatures… https://t.co/EzW6FF7ZGV","California's Carr Fire more than 50 percent contained, but still growing https://t.co/jQaBPJ3QSm",The EPA's Scott Pruitt had rejected the advice of his own agency staff when he refused last year to ban a pesticide… https://t.co/J36zbiu6A1
33,-0.3182,-0.1326,0.4404,-0.3182,-0.1531,0.196,0.0,0.195,0.0,0.066,0.281,0.202,0.0,0.15,0.088,0.523,0.798,0.805,0.85,0.846,1027955110314475520,1028174952606904321,1028140473423220737,1028231431271710721,1028159587264933889,2018-08-10 16:29:31+00:00,2018-08-11 07:03:05+00:00,2018-08-11 04:46:05+00:00,2018-08-11 10:47:31+00:00,2018-08-11 06:02:02+00:00,Russia jails 'Grand Theft Auto' killers who ambushed drivers https://t.co/AhdgRWn8dm,Why your wages aren't growing https://t.co/ZRn8xn5gdO https://t.co/VK4Ybym1VZ,Crocs are hot again thanks to big changes to the business https://t.co/tlXB38o4t8 https://t.co/lSlEuPtFXE,US sanctions in Iran lead to crackdown on persecuted Christian community (via @BenWeinthal) https://t.co/d45e2kx13Q,"RT @NYTFashion: We did some math. You can argue about it. But the facts are, the top fashion mag September covers are becoming more diverse…"
34,-0.2263,0.0,0.0,0.0,-0.3612,0.0,0.0,0.0,0.0,0.124,0.241,0.0,0.0,0.0,0.189,0.759,1.0,1.0,1.0,0.687,1027944174019129344,1028171171672547328,1028136678660091904,1028227483731197952,1028152051291828224,2018-08-10 15:46:04+00:00,2018-08-11 06:48:04+00:00,2018-08-11 04:31:00+00:00,2018-08-11 10:31:50+00:00,2018-08-11 05:32:05+00:00,Kenya tears down 'illegal' upmarket mall https://t.co/s7eO1i5xk3,Teen recovering after being pushed off bridge https://t.co/VwXqEVnhWr https://t.co/wL0KvTwrRT,"This is Kenya's last pocket of tropical rainforest. 

Once part of a rainforest that stretched across central Afric… https://t.co/eKHVtVcemz",".@TimKennedyMMA: “We do have issues and those issues should be recognized, but I don’t know if disrespecting the Am… https://t.co/ibP5cyoIP2",“These objects were magical objects. They protected the sacred space of the temple against outside evil forces.”  https://t.co/bjvjPVdCCQ
35,-0.3818,0.891,0.4404,0.6908,-0.4939,0.0,0.469,0.182,0.363,0.0,0.302,0.0,0.0,0.0,0.286,0.698,0.531,0.818,0.637,0.714,1027943492973211651,1028167392348782592,1028132920249208832,1028225808765255680,1028144604036644864,2018-08-10 15:43:21+00:00,2018-08-11 06:33:03+00:00,2018-08-11 04:16:04+00:00,2018-08-11 10:25:10+00:00,2018-08-11 05:02:30+00:00,Laura Ingraham: Demographic changes 'national emergency' https://t.co/BiiiEJ188n,"CBS News celebrates 40 years of ""Sunday Morning"" with primetime special, ""Sunday's Best"" https://t.co/FrMzCyytxw https://t.co/yTKEMEXlAW","President Trump's re-election team will sell ""Space Force"" merchandise to his supporters https://t.co/G7plfPAsMb https://t.co/lkl6fYjs8P",Trump praises Kanye West for being 'willing to tell the truth' https://t.co/7GnwNvEG86,Plane Is Stolen From Seattle Airport Before Crashing https://t.co/QfZ0TvA3y2
36,0.2023,-0.2263,-0.6808,0.4019,0.0,0.259,0.0,0.0,0.231,0.0,0.0,0.213,0.306,0.0,0.0,0.741,0.787,0.694,0.769,1.0,1027937923986022401,1028163618687406080,1028129202061680641,1028225252038467584,1028144569785958400,2018-08-10 15:21:13+00:00,2018-08-11 06:18:03+00:00,2018-08-11 04:01:18+00:00,2018-08-11 10:22:58+00:00,2018-08-11 05:02:22+00:00,Zimbabwe election: MDC's Chamisa mounts legal challenge against result https://t.co/ArqGIKXYm1,Nike hit with gender discrimination lawsuit https://t.co/EDuW99EXpi https://t.co/Qzb8nlRY4L,"A ""firenado"" recently struck Derbyshire, England, requiring 10 fire engines at its height. There were no reported i… https://t.co/mHKar5GPCq","Judge OKs $3.5M settlement between IRS, tea party groups https://t.co/32IRZvZ7T4","Breaking News: An airline employee flew a plane out of Seattle-Tacoma without authorization, the airport said. The… https://t.co/ePj8sAkOlh"
37,-0.3818,0.0,0.0,-0.4404,0.4215,0.0,0.0,0.0,0.0,0.229,0.148,0.0,0.0,0.195,0.122,0.852,1.0,1.0,0.805,0.649,1027937017416568832,1028159852739211264,1028125372402069504,1028223901531291649,1028144492036194304,2018-08-10 15:17:37+00:00,2018-08-11 06:03:05+00:00,2018-08-11 03:46:05+00:00,2018-08-11 10:17:36+00:00,2018-08-11 05:02:03+00:00,"Charlottesville remembered: 'A battle for the soul of America' 

https://t.co/2awSDwpFVH

A thread by the authors ⬇️ https://t.co/oIkcCGzHYT","Jeff Fager tells staff he's back at ""60 Minutes"" https://t.co/ONRRNgABsY https://t.co/kxcxbplYHu",Remember Overstock? It's basically a crypto company now  https://t.co/0ZR2WYz95y https://t.co/5uu1PWtZib,Navy in frantic search to find Marine who went overboard near Philippines https://t.co/7W1Pt57IOd,RT @nytopinion: Unless the United States starts respecting Turkey’s sovereignty and proves that it understands the dangers that our nation…
38,0.0,0.4588,0.4588,0.0,-0.1027,0.0,0.188,0.176,0.0,0.12,0.0,0.0,0.0,0.0,0.147,1.0,0.812,0.824,1.0,0.733,1027936355018579968,1028156069502173185,1028121593552224256,1028222703818428416,1028139454823849984,2018-08-10 15:14:59+00:00,2018-08-11 05:48:03+00:00,2018-08-11 03:31:04+00:00,2018-08-11 10:12:50+00:00,2018-08-11 04:42:02+00:00,Malta profile - Timeline https://t.co/6xeS8M30qL,Ex-Roger Stone aide refuses to testify before grand jury in Mueller probe https://t.co/V0QiupkxPb https://t.co/d9HCU598rE,Activists are renaming streets in the Netherlands after famous women. Welcome to Beyoncé Blvd.… https://t.co/pB4xYBqegj,"Teacher took buses to work, so students' parents bought her a car https://t.co/m4XwyQbbvo",8 new books recommended by critics and editors at The New York Times https://t.co/tfMbtKvmpP
39,0.0,0.0,-0.6908,0.0,-0.6597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263,0.0,0.167,1.0,1.0,0.737,1.0,0.833,1027935436591833088,1028152296436391936,1028117818255069184,1028222028288073728,1028134419301892096,2018-08-10 15:11:20+00:00,2018-08-11 05:33:04+00:00,2018-08-11 03:16:04+00:00,2018-08-11 10:10:09+00:00,2018-08-11 04:22:02+00:00,Trump doubles metal tariffs on Turkey as lira falls by 20% https://t.co/tGwNwqPNJz,How to make the most of your vacation https://t.co/zj463Tm981 https://t.co/mR2KX3QFlH,Sex toys were mistaken for a bomb at a Berlin airport and caused the closure of an entire terminal https://t.co/HCtWDs7oWh,"Plane crashes after 'unauthorized take-off' from SeaTac airport, officials say https://t.co/WSEgJfQ6XX https://t.co/AWkn01VQcS","RT @nytimesworld: Brazil has beat its own record for homicides: 63,880 people were murdered across the country in 2017. That's an average o…"
40,0.0,0.0,-0.3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.0,1.0,1.0,0.887,1.0,1.0,1027931477512732673,1028148520791023616,1028117814580789248,1028219423293878272,1028129399651086341,2018-08-10 14:55:36+00:00,2018-08-11 05:18:04+00:00,2018-08-11 03:16:03+00:00,2018-08-11 09:59:48+00:00,2018-08-11 04:02:05+00:00,"Belgium's retirement home for ageing animals 🐈🐕🐖🐐

https://t.co/aiulLvHq6X","Los Alamos whistleblower: ""We were up to our neck in possible espionage"" https://t.co/5Tc1JSHsFO https://t.co/A5JxNxuEON","RT @CuomoPrimeTime: Kansas congressional candidate Sharice Davids says her opponent, Rep. Kevin Yoder ""might be confused about what Kansas…",'Firenado' caught on film during 10-engine blaze https://t.co/BNBaDo7N7N,You might be able to see the Perseids meteor shower this weekend. Here's what you need to know. https://t.co/4SwGFJLBla
41,0.0,-0.8271,0.0,0.5773,-0.6908,0.0,0.0,0.0,0.223,0.0,0.0,0.312,0.0,0.0,0.231,1.0,0.688,1.0,0.777,0.769,1027927798638432257,1028147455865569280,1028114060779380736,1028216819688108034,1028126628512243712,2018-08-10 14:40:59+00:00,2018-08-11 05:13:50+00:00,2018-08-11 03:01:08+00:00,2018-08-11 09:49:27+00:00,2018-08-11 03:51:04+00:00,"Moo-dists cause beef on Swedish naturist beaches 
https://t.co/1xY5W4thWq",UPDATE: The Pierce County Sheriff's Department said a single suicidal man was on board a stolen plane at SeaTac Air… https://t.co/yaW0wXvVIO,Here are three takeaways from day nine of the Paul Manafort trial https://t.co/FN3MNXANAH https://t.co/avHgUt5GeO,OPINION: 'Last Man Standing' -- The show Hollywood's political correctness couldn't kill off https://t.co/CijIo52Q0Q,RT @NYTScience: A bomb squad was mobilized after a suspicious package fell from the sky with a note referring to President Trump. It ended…
42,-0.6597,-0.25,-0.3612,-0.8271,-0.4019,0.0,0.0,0.0,0.0,0.0,0.375,0.143,0.122,0.391,0.197,0.625,0.857,0.878,0.609,0.803,1027923996443140096,1028144750141026304,1028113205397278720,1028213672433405952,1028125942902935553,2018-08-10 14:25:53+00:00,2018-08-11 05:03:05+00:00,2018-08-11 02:57:44+00:00,2018-08-11 09:36:57+00:00,2018-08-11 03:48:21+00:00,Yemen war: Saudi-led coalition to probe air strike on bus https://t.co/Q0PbuV06PA,Indian lawmaker dresses up as Adolf Hitler to protest PM's policies https://t.co/MXx7YDqWAN https://t.co/RBqzTHDLcL,"RT @OutFrontCNN: ""Erin Burnett, don’t ask me ridiculous questions"" - Trump 2020 Re-elect council member @PARISDENNARD refuses to say whethe…","Colorado woman comes home to mountain lion trapped inside, and a dead house cat https://t.co/q2mayC1KL6",Michael Avenatti Urges Democrats to Reject Michelle Obama’s Advice on Trump https://t.co/npRkEhnddq
43,0.0,-0.7579,-0.34,0.25,-0.4019,0.0,0.0,0.0,0.133,0.0,0.0,0.351,0.138,0.0,0.144,1.0,0.649,0.862,0.867,0.856,1027922228896247813,1028142606151286785,1028112957480288256,1028211607678210048,1028123869666836480,2018-08-10 14:18:51+00:00,2018-08-11 04:54:33+00:00,2018-08-11 02:56:45+00:00,2018-08-11 09:28:45+00:00,2018-08-11 03:40:06+00:00,"RT @BBC_HaveYourSay: .@HalaShihaa declares she's ""back"", minus the hijab

https://t.co/PnQ9NwXfd4","SeaTac stolen plane: Airline employee allegedly steals plane, takes off, then crashes https://t.co/h7nsnieEJ9 https://t.co/aLqimqLrSs",Contributor clashes with Erin Burnett over question about whether Trump is to blame for Charlottesville… https://t.co/lgTIHBae1o,Texas student plays with giant gator in graduation pictures: 'He's a real life dinosaur' https://t.co/yivQNiwOkQ,"Michael Avenatti, in Iowa eyeing a 2020 presidential bid, urges a major Democratic audience to reject Michelle Obam… https://t.co/DtwGKkM1LV"
44,-0.6249,0.0,0.296,-0.7717,0.2023,0.0,0.168,0.099,0.0,0.091,0.506,0.168,0.0,0.456,0.0,0.494,0.663,0.901,0.544,0.909,1027916713239736320,1028140968057417728,1028110828837339137,1028211180756709376,1028121591379582976,2018-08-10 13:56:56+00:00,2018-08-11 04:48:03+00:00,2018-08-11 02:48:17+00:00,2018-08-11 09:27:03+00:00,2018-08-11 03:31:03+00:00,Turkey's lira crisis explained https://t.co/wXMwZdVJar,President Trump's announcement doubling tariffs on Turkey comes after failure to free American pastor… https://t.co/rLCMXztfVm,Uber competitor Via is expanding worldwide and gets the vast majority of their riders to share rides instead of goi… https://t.co/2IBKRUSHak,California highway officer and motorist killed during traffic stop https://t.co/nmlk8lQUCU,"Top officials at the EPA pushed through a measure to review applications for using asbestos in consumer products, a… https://t.co/4GtvCOgP3k"
45,-0.7717,0.4404,-0.6486,0.0,-0.3151,0.0,0.195,0.11,0.0,0.07,0.34,0.0,0.267,0.0,0.12,0.66,0.805,0.623,1.0,0.81,1027908466281775104,1028137196950351872,1028110273494876160,1028209406427758592,1028119324899385344,2018-08-10 13:24:10+00:00,2018-08-11 04:33:04+00:00,2018-08-11 02:46:05+00:00,2018-08-11 09:20:00+00:00,2018-08-11 03:22:03+00:00,"RT @BBCBreaking: Canada shooting: Suspect in custody after four killed in Fredericton, New Brunswick https://t.co/3uzkeWvgQY",Democrats' hope of taking the House could hit roadblock in Minnesota https://t.co/UQhQQMnaWx https://t.co/Lm2VAos0yD,"In a groundbreaking case, a jury awards $289 million in damages to a man who said he got terminal cancer from Monsa… https://t.co/54AzRbHXvM","Jack Keane on US Sanctions on Turkey, Iran: Tehran 'Under Our Boot'  #TheStory https://t.co/86OgHJCpcb",RT @kchangnyt: Almost everyone thought Eugene Parker was wrong. He never doubted he was right. Now he has a NASA spacecraft named for him.…
46,0.4199,0.4588,-0.6597,-0.4767,0.0,0.285,0.188,0.0,0.0,0.0,0.0,0.0,0.213,0.205,0.0,0.715,0.812,0.787,0.795,1.0,1027905253398728705,1028133419669245958,1028109936843079681,1028208172522188800,1028116808727973888,2018-08-10 13:11:24+00:00,2018-08-11 04:18:03+00:00,2018-08-11 02:44:44+00:00,2018-08-11 09:15:06+00:00,2018-08-11 03:12:03+00:00,"RT @BBCNews: Retinas at the ready!

https://t.co/w1w5cSZWhc https://t.co/3NE0e0mG4u",Interest rates on CDs finally above 3% -- highest in 10 years https://t.co/Iebx9HlcNB https://t.co/kcM9gw72KK,It’s been 10 years since the global financial crisis. Here’s a look back at how the system was shaken to its core.… https://t.co/wQlrMDOJYH,"Texas woman arrested for marijuana takes mugshot, gets requests for makeup tips https://t.co/ErVe5XXPq3",NASA is planning to launch the Parker Solar Probe in the early hours of Saturday morning. Here's what you need to k… https://t.co/O741R4qU63
47,-0.6124,0.0,0.0,0.0,0.1531,0.0,0.0,0.0,0.0,0.176,0.417,0.0,0.0,0.0,0.142,0.583,1.0,1.0,1.0,0.682,1027886943806414848,1028129650927656963,1028109421379956737,1028205379992412160,1028113793145077760,2018-08-10 11:58:39+00:00,2018-08-11 04:03:05+00:00,2018-08-11 02:42:42+00:00,2018-08-11 09:04:00+00:00,2018-08-11 03:00:04+00:00,Rise in wolf attacks alarms Dutch sheep farmers https://t.co/ndjmnkpO0a,"Archaeologists in Mexico have discovered human remains they believe date back 7,000 years https://t.co/mHjjClMXB0 https://t.co/nWQjiwx3s5",NASA's first mission to the sun is set to launch tomorrow. This probe will have to withstand heat and radiation nev… https://t.co/0NsPvw1Vgx,8 tourists brawl at Rome’s Trevi Fountain over selfie spot https://t.co/mNg5o4qffH,NPR is criticized after white nationalist ranks the races by intelligence on air https://t.co/F6Znj4FXGp
